timestamp,pose_e,pose_n,pose_u,gnss_position_status
1665831366.49266,0,0,0,0
1665831366.53266,0,0,0,0
1665831366.57266,0,0,0,0
1665831366.61272,315.5276315,507.826915,10.62101937,4
1665831366.65272,0,0,0,0
1665831366.69272,0,0,0,0
1665831366.73272,0,0,0,0
1665831366.77272,0,0,0,0
1665831366.81276,313.6996765,508.661527,10.6015427,4
1665831366.85276,0,0,0,0
1665831366.89276,0,0,0,0
1665831366.93276,0,0,0,0
1665831366.97276,0,0,0,0
1665831367.01336,311.8782511,509.4935494,10.5639653,4
1665831367.05336,0,0,0,0
1665831367.09336,0,0,0,0
1665831367.13336,0,0,0,0
1665831367.17336,0,0,0,0
1665831367.21328,310.0379952,510.337036,10.52758725,4
1665831367.25328,0,0,0,0
1665831367.29328,0,0,0,0
1665831367.33328,0,0,0,0
1665831367.37328,0,0,0,0
1665831367.41285,308.2009288,511.1753456,10.49170883,4
1665831367.45285,0,0,0,0
1665831367.49285,0,0,0,0
1665831367.53285,0,0,0,0
1665831367.57285,0,0,0,0
1665831367.61207,306.3656854,512.0068141,10.45583023,4
1665831367.65207,0,0,0,0
1665831367.69207,0,0,0,0
1665831367.73207,0,0,0,0
1665831367.77207,0,0,0,0
1665831367.81235,304.5226976,512.8429056,10.42355099,4
1665831367.85235,0,0,0,0
1665831367.89235,0,0,0,0
1665831367.93235,0,0,0,0
1665831367.97235,0,0,0,0
1665831368.01353,302.6797102,513.6838056,10.39687072,4
1665831368.05353,0,0,0,0
1665831368.09353,0,0,0,0
1665831368.13353,0,0,0,0
1665831368.17353,0,0,0,0
1665831368.21371,300.8411267,514.5247055,10.3626896,4
1665831368.25371,0,0,0,0
1665831368.29371,0,0,0,0
1665831368.33371,0,0,0,0
1665831368.37371,0,0,0,0
1665831368.41263,299.0001144,515.36912,10.34240767,4
1665831368.45263,0,0,0,0
1665831368.49263,0,0,0,0
1665831368.53263,0,0,0,0
1665831368.57263,0,0,0,0
1665831368.61329,297.1551539,516.2131648,10.31882531,4
1665831368.65329,0,0,0,0
1665831368.69329,0,0,0,0
1665831368.73329,0,0,0,0
1665831368.77329,0,0,0,0
1665831368.81255,295.3123197,517.0553604,10.28964235,4
1665831368.85255,0,0,0,0
1665831368.89255,0,0,0,0
1665831368.93255,0,0,0,0
1665831368.97255,0,0,0,0
1665831369.01221,293.4751046,517.9031042,10.26515804,4
1665831369.05221,0,0,0,0
1665831369.09221,0,0,0,0
1665831369.13221,0,0,0,0
1665831369.17221,0,0,0,0
1665831369.22966,291.6348528,518.7515881,10.24327317,4
1665831369.26966,0,0,0,0
1665831369.30966,0,0,0,0
1665831369.34966,0,0,0,0
1665831369.38966,0,0,0,0
1665831369.41307,289.792172,519.6107984,10.23808689,4
1665831369.45307,0,0,0,0
1665831369.49307,0,0,0,0
1665831369.53307,0,0,0,0
1665831369.57307,0,0,0,0
1665831369.61238,287.9487309,520.4681574,10.20170015,4
1665831369.65238,0,0,0,0
1665831369.69238,0,0,0,0
1665831369.73238,0,0,0,0
1665831369.77238,0,0,0,0
1665831369.81139,286.1030118,521.3229267,10.15111307,4
1665831369.85139,0,0,0,0
1665831369.89139,0,0,0,0
1665831369.93139,0,0,0,0
1665831369.97139,0,0,0,0
1665831370.01184,284.2530412,522.1891618,10.11362459,4
1665831370.05184,0,0,0,0
1665831370.09184,0,0,0,0
1665831370.13184,0,0,0,0
1665831370.17184,0,0,0,0
1665831370.21057,282.3998819,523.0459659,10.06633638,4
1665831370.25057,0,0,0,0
1665831370.29057,0,0,0,0
1665831370.33057,0,0,0,0
1665831370.37057,0,0,0,0
1665831370.41142,280.5456595,523.9051737,10.01254736,4
1665831370.45142,0,0,0,0
1665831370.49142,0,0,0,0
1665831370.53142,0,0,0,0
1665831370.57142,0,0,0,0
1665831370.61163,278.6802,524.7647514,9.959958141,4
1665831370.65163,0,0,0,0
1665831370.69163,0,0,0,0
1665831370.73163,0,0,0,0
1665831370.77163,0,0,0,0
1665831370.81105,276.82036,525.6185976,9.908568495,4
1665831370.85105,0,0,0,0
1665831370.89105,0,0,0,0
1665831370.93105,0,0,0,0
1665831370.97105,0,0,0,0
1665831371.01164,274.9597611,526.4731841,9.861378164,4
1665831371.05164,0,0,0,0
1665831371.09164,0,0,0,0
1665831371.13164,0,0,0,0
1665831371.17164,0,0,0,0
1665831371.24703,273.0941509,527.3288794,9.804287299,4
1665831371.28703,0,0,0,0
1665831371.32703,0,0,0,0
1665831371.36703,0,0,0,0
1665831371.40703,0,0,0,0
1665831371.41126,271.2309705,528.1782875,9.737196193,4
1665831371.45126,0,0,0,0
1665831371.49126,0,0,0,0
1665831371.53126,0,0,0,0
1665831371.57126,0,0,0,0
1665831371.61053,269.3629309,529.0319486,9.668504281,4
1665831371.65053,0,0,0,0
1665831371.69053,0,0,0,0
1665831371.73053,0,0,0,0
1665831371.77053,0,0,0,0
1665831371.81113,267.4971698,529.8822822,9.605411889,4
1665831371.85113,0,0,0,0
1665831371.89113,0,0,0,0
1665831371.93113,0,0,0,0
1665831371.97113,0,0,0,0
1665831372.01124,265.6324721,530.7307668,9.538718948,4
1665831372.05124,0,0,0,0
1665831372.09124,0,0,0,0
1665831372.13124,0,0,0,0
1665831372.17124,0,0,0,0
1665831372.23373,263.7585105,531.5892353,9.457524897,4
1665831372.27373,0,0,0,0
1665831372.31373,0,0,0,0
1665831372.35373,0,0,0,0
1665831372.39373,0,0,0,0
1665831372.4077,261.8798415,532.4534364,9.376929894,4
1665831372.4477,0,0,0,0
1665831372.4877,0,0,0,0
1665831372.5277,0,0,0,0
1665831372.5677,0,0,0,0
1665831372.61099,260.0025393,533.3076513,9.279235002,4
1665831372.65099,0,0,0,0
1665831372.69099,0,0,0,0
1665831372.73099,0,0,0,0
1665831372.77099,0,0,0,0
1665831372.81044,258.1209861,534.1631622,9.198539507,4
1665831372.85044,0,0,0,0
1665831372.89044,0,0,0,0
1665831372.93044,0,0,0,0
1665831372.97044,0,0,0,0
1665831373.01278,256.2304731,535.0188572,9.105743686,4
1665831373.05278,0,0,0,0
1665831373.09277,0,0,0,0
1665831373.13277,0,0,0,0
1665831373.17278,0,0,0,0
1665831373.24268,254.3402642,535.8758467,9.010747068,4
1665831373.28268,0,0,0,0
1665831373.32268,0,0,0,0
1665831373.36268,0,0,0,0
1665831373.40268,0,0,0,0
1665831373.41085,252.4412471,536.7444846,8.90384914,4
1665831373.45085,0,0,0,0
1665831373.49085,0,0,0,0
1665831373.53085,0,0,0,0
1665831373.57085,0,0,0,0
1665831373.61073,250.5293223,537.6153411,8.793450849,4
1665831373.65073,0,0,0,0
1665831373.69073,0,0,0,0
1665831373.73073,0,0,0,0
1665831373.77073,0,0,0,0
1665831373.81037,248.6139051,538.4819445,8.67855236,4
1665831373.85037,0,0,0,0
1665831373.89037,0,0,0,0
1665831373.93037,0,0,0,0
1665831373.97037,0,0,0,0
1665831374.01202,246.6905913,539.3518759,8.555553203,4
1665831374.05202,0,0,0,0
1665831374.09202,0,0,0,0
1665831374.13202,0,0,0,0
1665831374.17202,0,0,0,0
1665831374.21178,244.7598368,540.2236565,8.433853474,4
1665831374.25178,0,0,0,0
1665831374.29178,0,0,0,0
1665831374.33178,0,0,0,0
1665831374.37178,0,0,0,0
1665831374.41097,242.8085817,541.1067164,8.311552862,4
1665831374.45097,0,0,0,0
1665831374.49097,0,0,0,0
1665831374.53097,0,0,0,0
1665831374.57097,0,0,0,0
1665831374.61036,240.8630969,541.9862617,8.167651612,4
1665831374.65036,0,0,0,0
1665831374.69036,0,0,0,0
1665831374.73036,0,0,0,0
1665831374.77036,0,0,0,0
1665831374.80929,238.9071344,542.8881825,8.04014813,4
1665831374.84929,0,0,0,0
1665831374.88929,0,0,0,0
1665831374.92929,0,0,0,0
1665831374.96929,0,0,0,0
1665831375.01116,236.9405414,543.7878824,7.888944504,4
1665831375.05116,0,0,0,0
1665831375.09116,0,0,0,0
1665831375.13116,0,0,0,0
1665831375.17116,0,0,0,0
1665831375.23703,234.9577005,544.6827754,7.746141156,4
1665831375.27703,0,0,0,0
1665831375.31703,0,0,0,0
1665831375.35703,0,0,0,0
1665831375.39703,0,0,0,0
1665831375.41036,232.9613451,545.5671288,7.605938463,4
1665831375.45036,0,0,0,0
1665831375.49036,0,0,0,0
1665831375.53036,0,0,0,0
1665831375.57036,0,0,0,0
1665831375.61012,230.9537526,546.4716384,7.476433698,4
1665831375.65012,0,0,0,0
1665831375.69012,0,0,0,0
1665831375.73012,0,0,0,0
1665831375.77012,0,0,0,0
1665831375.81061,228.9478301,547.3656059,7.31562902,4
1665831375.85061,0,0,0,0
1665831375.89061,0,0,0,0
1665831375.93061,0,0,0,0
1665831375.97061,0,0,0,0
1665831376.00978,226.953754,548.2703018,7.19022224,4
1665831376.04978,0,0,0,0
1665831376.08978,0,0,0,0
1665831376.12978,0,0,0,0
1665831376.16978,0,0,0,0
1665831376.21057,224.9532998,549.1729623,7.045315109,4
1665831376.25057,0,0,0,0
1665831376.29057,0,0,0,0
1665831376.33057,0,0,0,0
1665831376.37057,0,0,0,0
1665831376.40941,222.9611981,550.0658223,6.889607778,4
1665831376.44941,0,0,0,0
1665831376.48941,0,0,0,0
1665831376.52941,0,0,0,0
1665831376.56941,0,0,0,0
1665831376.60914,220.9648456,550.9542467,6.755000233,4
1665831376.64914,0,0,0,0
1665831376.68914,0,0,0,0
1665831376.72914,0,0,0,0
1665831376.76914,0,0,0,0
1665831376.8093,218.9886903,551.834904,6.599291922,4
1665831376.8493,0,0,0,0
1665831376.8893,0,0,0,0
1665831376.9293,0,0,0,0
1665831376.9693,0,0,0,0
1665831377.00817,217.0193685,552.7205533,6.43248221,4
1665831377.04817,0,0,0,0
1665831377.08817,0,0,0,0
1665831377.12817,0,0,0,0
1665831377.16817,0,0,0,0
1665831377.20995,215.0509587,553.6039849,6.27407193,4
1665831377.24995,0,0,0,0
1665831377.28995,0,0,0,0
1665831377.32995,0,0,0,0
1665831377.36995,0,0,0,0
1665831377.40958,213.0968245,554.4872334,6.12736046,4
1665831377.44958,0,0,0,0
1665831377.48958,0,0,0,0
1665831377.52958,0,0,0,0
1665831377.56958,0,0,0,0
1665831377.60676,211.1423876,555.3592038,5.992349265,4
1665831377.64676,0,0,0,0
1665831377.68676,0,0,0,0
1665831377.72676,0,0,0,0
1665831377.76676,0,0,0,0
1665831377.80657,209.2124,556.2315442,5.847936519,4
1665831377.84657,0,0,0,0
1665831377.88657,0,0,0,0
1665831377.92657,0,0,0,0
1665831377.96657,0,0,0,0
1665831378.00972,207.2843866,557.1061028,5.69202281,4
1665831378.04972,0,0,0,0
1665831378.08972,0,0,0,0
1665831378.12972,0,0,0,0
1665831378.16972,0,0,0,0
1665831378.21008,205.3603225,557.970123,5.544909197,4
1665831378.25008,0,0,0,0
1665831378.29008,0,0,0,0
1665831378.33008,0,0,0,0
1665831378.37008,0,0,0,0
1665831378.40979,203.4427891,558.8258233,5.40459541,4
1665831378.44979,0,0,0,0
1665831378.48979,0,0,0,0
1665831378.52979,0,0,0,0
1665831378.56979,0,0,0,0
1665831378.6099,201.5188783,559.6850379,5.272080825,4
1665831378.6499,0,0,0,0
1665831378.6899,0,0,0,0
1665831378.7299,0,0,0,0
1665831378.7699,0,0,0,0
1665831378.80983,199.583578,560.5721736,5.137763437,4
1665831378.84983,0,0,0,0
1665831378.88983,0,0,0,0
1665831378.92983,0,0,0,0
1665831378.96983,0,0,0,0
1665831379.00866,197.6340039,561.4570916,5.017545977,4
1665831379.04866,0,0,0,0
1665831379.08866,0,0,0,0
1665831379.12866,0,0,0,0
1665831379.16866,0,0,0,0
1665831379.20962,195.683518,562.3396026,4.855728039,4
1665831379.24962,0,0,0,0
1665831379.28962,0,0,0,0
1665831379.32962,0,0,0,0
1665831379.36962,0,0,0,0
1665831379.40949,193.717391,563.2380163,4.701108449,4
1665831379.44949,0,0,0,0
1665831379.48949,0,0,0,0
1665831379.52949,0,0,0,0
1665831379.56949,0,0,0,0
1665831379.60833,191.7385074,564.1425293,4.513687967,4
1665831379.64833,0,0,0,0
1665831379.68833,0,0,0,0
1665831379.72833,0,0,0,0
1665831379.76833,0,0,0,0
1665831379.8102,189.7391246,565.0487098,4.365667204,4
1665831379.8502,0,0,0,0
1665831379.8902,0,0,0,0
1665831379.9302,0,0,0,0
1665831379.9702,0,0,0,0
1665831380.0105,187.7239494,565.9596993,4.230745722,4
1665831380.0505,0,0,0,0
1665831380.0905,0,0,0,0
1665831380.1305,0,0,0,0
1665831380.1705,0,0,0,0
1665831380.22533,185.7080149,566.8799336,4.085522672,4
1665831380.26533,0,0,0,0
1665831380.30533,0,0,0,0
1665831380.34533,0,0,0,0
1665831380.38533,0,0,0,0
1665831380.40789,183.6846399,567.8201395,3.954597283,4
1665831380.44789,0,0,0,0
1665831380.48789,0,0,0,0
1665831380.52789,0,0,0,0
1665831380.56789,0,0,0,0
1665831380.60622,181.6500278,568.7682969,3.82617072,4
1665831380.64622,0,0,0,0
1665831380.68622,0,0,0,0
1665831380.72622,0,0,0,0
1665831380.76622,0,0,0,0
1665831380.80819,179.5912703,569.7136785,3.674044296,4
1665831380.84819,0,0,0,0
1665831380.88819,0,0,0,0
1665831380.92819,0,0,0,0
1665831380.96819,0,0,0,0
1665831381.00876,177.5284136,570.6546239,3.535817581,4
1665831381.04876,0,0,0,0
1665831381.08876,0,0,0,0
1665831381.12876,0,0,0,0
1665831381.16876,0,0,0,0
1665831381.23067,175.4751237,571.6013,3.374489281,4
1665831381.27067,0,0,0,0
1665831381.31067,0,0,0,0
1665831381.35067,0,0,0,0
1665831381.39067,0,0,0,0
1665831381.40752,173.4257823,572.5474207,3.199560122,4
1665831381.44752,0,0,0,0
1665831381.48752,0,0,0,0
1665831381.52752,0,0,0,0
1665831381.56752,0,0,0,0
1665831381.60774,171.3838838,573.4867044,3.070430581,4
1665831381.64774,0,0,0,0
1665831381.68774,0,0,0,0
1665831381.72774,0,0,0,0
1665831381.76774,0,0,0,0
1665831381.80756,169.3322668,574.4333846,2.940299841,4
1665831381.84756,0,0,0,0
1665831381.88756,0,0,0,0
1665831381.92756,0,0,0,0
1665831381.96756,0,0,0,0
1665831382.00981,167.2726013,575.3820976,2.794468324,4
1665831382.04981,0,0,0,0
1665831382.08981,0,0,0,0
1665831382.12981,0,0,0,0
1665831382.16981,0,0,0,0
1665831382.20912,165.2428527,576.2975273,2.639138246,4
1665831382.24912,0,0,0,0
1665831382.28912,0,0,0,0
1665831382.32912,0,0,0,0
1665831382.36912,0,0,0,0
1665831382.40887,163.2080936,577.2133281,2.494607486,4
1665831382.44887,0,0,0,0
1665831382.48887,0,0,0,0
1665831382.52887,0,0,0,0
1665831382.56887,0,0,0,0
1665831382.60792,161.1994557,578.1455922,2.412473789,4
1665831382.64792,0,0,0,0
1665831382.68792,0,0,0,0
1665831382.72792,0,0,0,0
1665831382.76792,0,0,0,0
1665831382.80712,159.2015991,579.0634294,2.277440367,4
1665831382.84712,0,0,0,0
1665831382.88712,0,0,0,0
1665831382.92712,0,0,0,0
1665831382.96712,0,0,0,0
1665831383.009,157.2105777,579.9888528,2.192105328,4
1665831383.049,0,0,0,0
1665831383.089,0,0,0,0
1665831383.129,0,0,0,0
1665831383.169,0,0,0,0
1665831383.20838,155.2353492,580.8985559,2.065970585,4
1665831383.24838,0,0,0,0
1665831383.28838,0,0,0,0
1665831383.32838,0,0,0,0
1665831383.36838,0,0,0,0
1665831383.40736,153.2731813,581.7958714,1.945735924,4
1665831383.44736,0,0,0,0
1665831383.48736,0,0,0,0
1665831383.52736,0,0,0,0
1665831383.56736,0,0,0,0
1665831383.60554,151.3404743,582.6911542,1.830600019,4
1665831383.64554,0,0,0,0
1665831383.68554,0,0,0,0
1665831383.72554,0,0,0,0
1665831383.76554,0,0,0,0
1665831383.80628,149.4300908,583.5832942,1.713763169,4
1665831383.84628,0,0,0,0
1665831383.88628,0,0,0,0
1665831383.92628,0,0,0,0
1665831383.96628,0,0,0,0
1665831384.00847,147.5335271,584.4626767,1.602826477,4
1665831384.04847,0,0,0,0
1665831384.08847,0,0,0,0
1665831384.12847,0,0,0,0
1665831384.16847,0,0,0,0
1665831384.21494,145.6501753,585.3283749,1.474190059,4
1665831384.25494,0,0,0,0
1665831384.29494,0,0,0,0
1665831384.33494,0,0,0,0
1665831384.37494,0,0,0,0
1665831384.40839,143.7821618,586.1909316,1.360552911,4
1665831384.44839,0,0,0,0
1665831384.48839,0,0,0,0
1665831384.52839,0,0,0,0
1665831384.56839,0,0,0,0
1665831384.60759,141.9389008,587.0621771,1.218213748,4
1665831384.64759,0,0,0,0
1665831384.68759,0,0,0,0
1665831384.72759,0,0,0,0
1665831384.76759,0,0,0,0
1665831384.80731,140.1083978,587.9045821,1.126176321,4
1665831384.84731,0,0,0,0
1665831384.88731,0,0,0,0
1665831384.92731,0,0,0,0
1665831384.96731,0,0,0,0
1665831385.00763,138.2918658,588.7443979,1.022438193,4
1665831385.04763,0,0,0,0
1665831385.08763,0,0,0,0
1665831385.12763,0,0,0,0
1665831385.16763,0,0,0,0
1665831385.20877,136.4978093,589.5807018,0.926599284,4
1665831385.24877,0,0,0,0
1665831385.28877,0,0,0,0
1665831385.32877,0,0,0,0
1665831385.36877,0,0,0,0
1665831385.40749,134.7333655,590.4011043,0.829360612,4
1665831385.44749,0,0,0,0
1665831385.48749,0,0,0,0
1665831385.52749,0,0,0,0
1665831385.56749,0,0,0,0
1665831385.60594,132.9769703,591.1993154,0.702123244,4
1665831385.64594,0,0,0,0
1665831385.68594,0,0,0,0
1665831385.72594,0,0,0,0
1665831385.76594,0,0,0,0
1665831385.80717,131.2237653,591.9980857,0.619085175,4
1665831385.84717,0,0,0,0
1665831385.88717,0,0,0,0
1665831385.92717,0,0,0,0
1665831385.96717,0,0,0,0
1665831386.00773,129.5053358,592.7863155,0.519746802,4
1665831386.04773,0,0,0,0
1665831386.08773,0,0,0,0
1665831386.12773,0,0,0,0
1665831386.16773,0,0,0,0
1665831386.20886,127.816975,593.5471805,0.429609822,4
1665831386.24886,0,0,0,0
1665831386.28886,0,0,0,0
1665831386.32886,0,0,0,0
1665831386.36886,0,0,0,0
1665831386.40819,126.1509371,594.336522,0.339669201,4
1665831386.44819,0,0,0,0
1665831386.48819,0,0,0,0
1665831386.52819,0,0,0,0
1665831386.56819,0,0,0,0
1665831386.60801,124.4853555,595.11551,0.261029008,4
1665831386.64801,0,0,0,0
1665831386.68801,0,0,0,0
1665831386.72801,0,0,0,0
1665831386.76801,0,0,0,0
1665831386.80725,122.8170398,595.909472,0.142286933,4
1665831386.84725,0,0,0,0
1665831386.88725,0,0,0,0
1665831386.92725,0,0,0,0
1665831386.96725,0,0,0,0
1665831387.00791,121.1446244,596.699182,0.029744801,4
1665831387.04791,0,0,0,0
1665831387.08791,0,0,0,0
1665831387.12791,0,0,0,0
1665831387.16791,0,0,0,0
1665831387.20809,119.4591504,597.4805737,-0.055996842,4
1665831387.24809,0,0,0,0
1665831387.28809,0,0,0,0
1665831387.32809,0,0,0,0
1665831387.36809,0,0,0,0
1665831387.40687,117.7768656,598.2860051,-0.128541347,4
1665831387.44687,0,0,0,0
1665831387.48687,0,0,0,0
1665831387.52687,0,0,0,0
1665831387.56687,0,0,0,0
1665831387.60774,116.0983771,599.0980917,-0.220387093,4
1665831387.64774,0,0,0,0
1665831387.68774,0,0,0,0
1665831387.72774,0,0,0,0
1665831387.76774,0,0,0,0
1665831387.8073,114.4015144,599.9077752,-0.305032828,4
1665831387.8473,0,0,0,0
1665831387.8873,0,0,0,0
1665831387.9273,0,0,0,0
1665831387.9673,0,0,0,0
1665831388.0071,112.7046515,600.723188,-0.422179659,4
1665831388.0471,0,0,0,0
1665831388.0871,0,0,0,0
1665831388.1271,0,0,0,0
1665831388.1671,0,0,0,0
1665831388.20739,111.0097633,601.5521021,-0.512428358,4
1665831388.24739,0,0,0,0
1665831388.28739,0,0,0,0
1665831388.32739,0,0,0,0
1665831388.36739,0,0,0,0
1665831388.40525,109.3001454,602.3906321,-0.596578273,4
1665831388.44525,0,0,0,0
1665831388.48525,0,0,0,0
1665831388.52525,0,0,0,0
1665831388.56525,0,0,0,0
1665831388.60638,107.5929581,603.2128929,-0.654427253,4
1665831388.64638,0,0,0,0
1665831388.68638,0,0,0,0
1665831388.72638,0,0,0,0
1665831388.76638,0,0,0,0
1665831388.80668,105.8929084,604.0414408,-0.715377512,4
1665831388.84668,0,0,0,0
1665831388.88668,0,0,0,0
1665831388.92668,0,0,0,0
1665831388.96668,0,0,0,0
1665831389.00722,104.2072852,604.901609,-0.770331577,4
1665831389.04722,0,0,0,0
1665831389.08722,0,0,0,0
1665831389.12722,0,0,0,0
1665831389.16722,0,0,0,0
1665831389.20746,102.5251544,605.7190576,-0.889582188,4
1665831389.24746,0,0,0,0
1665831389.28746,0,0,0,0
1665831389.32746,0,0,0,0
1665831389.36746,0,0,0,0
1665831389.406,100.851376,606.5555522,-1.008035296,4
1665831389.446,0,0,0,0
1665831389.486,0,0,0,0
1665831389.526,0,0,0,0
1665831389.566,0,0,0,0
1665831389.60611,99.19156902,607.3985211,-1.104589789,4
1665831389.64611,0,0,0,0
1665831389.68611,0,0,0,0
1665831389.72611,0,0,0,0
1665831389.76611,0,0,0,0
1665831389.80603,97.53707764,608.2261434,-1.196543438,4
1665831389.84603,0,0,0,0
1665831389.88603,0,0,0,0
1665831389.92603,0,0,0,0
1665831389.96603,0,0,0,0
1665831390.00749,95.9033912,609.0262143,-1.294895296,4
1665831390.04749,0,0,0,0
1665831390.08749,0,0,0,0
1665831390.12749,0,0,0,0
1665831390.16749,0,0,0,0
1665831390.21867,94.30372087,609.8290585,-1.402848441,4
1665831390.25867,0,0,0,0
1665831390.29867,0,0,0,0
1665831390.33867,0,0,0,0
1665831390.37867,0,0,0,0
1665831390.40737,92.73654887,610.607313,-1.484700198,4
1665831390.44737,0,0,0,0
1665831390.48737,0,0,0,0
1665831390.52737,0,0,0,0
1665831390.56737,0,0,0,0
1665831390.60716,91.20415267,611.3445176,-1.575948984,4
1665831390.64716,0,0,0,0
1665831390.68716,0,0,0,0
1665831390.72716,0,0,0,0
1665831390.76716,0,0,0,0
1665831390.80686,89.68375352,612.1011396,-1.649200261,4
1665831390.84686,0,0,0,0
1665831390.88686,0,0,0,0
1665831390.92686,0,0,0,0
1665831390.96686,0,0,0,0
1665831391.00726,88.1809701,612.8618307,-1.715552626,4
1665831391.04726,0,0,0,0
1665831391.08726,0,0,0,0
1665831391.12726,0,0,0,0
1665831391.16726,0,0,0,0
1665831391.21243,86.69306863,613.6049526,-1.815903942,4
1665831391.25243,0,0,0,0
1665831391.29243,0,0,0,0
1665831391.33243,0,0,0,0
1665831391.37243,0,0,0,0
1665831391.40603,85.23052792,614.3301405,-1.900254296,4
1665831391.44603,0,0,0,0
1665831391.48603,0,0,0,0
1665831391.52603,0,0,0,0
1665831391.56603,0,0,0,0
1665831391.6038,83.80139642,615.0122456,-1.980301337,4
1665831391.6438,0,0,0,0
1665831391.6838,0,0,0,0
1665831391.7238,0,0,0,0
1665831391.7638,0,0,0,0
1665831391.80527,82.40339623,615.69306,-2.028749049,4
1665831391.84527,0,0,0,0
1665831391.88527,0,0,0,0
1665831391.92527,0,0,0,0
1665831391.96527,0,0,0,0
1665831392.0037,81.04700497,616.3572317,-2.092996054,4
1665831392.0437,0,0,0,0
1665831392.0837,0,0,0,0
1665831392.1237,0,0,0,0
1665831392.1637,0,0,0,0
1665831392.23711,79.71749339,617.0090204,-2.10054255,4
1665831392.2771,0,0,0,0
1665831392.3171,0,0,0,0
1665831392.3571,0,0,0,0
1665831392.39711,0,0,0,0
1665831392.40577,78.46208797,617.6670965,-2.11229091,4
1665831392.44577,0,0,0,0
1665831392.48577,0,0,0,0
1665831392.52577,0,0,0,0
1665831392.56577,0,0,0,0
1665831392.60479,77.21837671,618.2709991,-2.079434457,4
1665831392.64479,0,0,0,0
1665831392.68479,0,0,0,0
1665831392.72478,0,0,0,0
1665831392.76479,0,0,0,0
1665831392.80502,76.07762356,618.7944549,-2.177571698,4
1665831392.84502,0,0,0,0
1665831392.88502,0,0,0,0
1665831392.92502,0,0,0,0
1665831392.96502,0,0,0,0
1665831393.00557,74.99563919,619.2644698,-2.30740467,4
1665831393.04557,0,0,0,0
1665831393.08557,0,0,0,0
1665831393.12557,0,0,0,0
1665831393.16557,0,0,0,0
1665831393.20666,73.95177165,619.7132247,-2.39523623,4
1665831393.24666,0,0,0,0
1665831393.28666,0,0,0,0
1665831393.32666,0,0,0,0
1665831393.36666,0,0,0,0
1665831393.4048,72.96151026,620.1283298,-2.45346532,4
1665831393.4448,0,0,0,0
1665831393.48479,0,0,0,0
1665831393.52479,0,0,0,0
1665831393.5648,0,0,0,0
1665831393.60492,72.03275069,620.5105176,-2.555292072,4
1665831393.64492,0,0,0,0
1665831393.68492,0,0,0,0
1665831393.72492,0,0,0,0
1665831393.76492,0,0,0,0
1665831393.8046,71.15061167,620.8849431,-2.622118743,4
1665831393.8446,0,0,0,0
1665831393.8846,0,0,0,0
1665831393.9246,0,0,0,0
1665831393.9646,0,0,0,0
1665831394.00661,70.31433456,621.2227646,-2.613842484,4
1665831394.04661,0,0,0,0
1665831394.08661,0,0,0,0
1665831394.12661,0,0,0,0
1665831394.16661,0,0,0,0
1665831394.20499,69.53363623,621.5465252,-2.690965584,4
1665831394.24499,0,0,0,0
1665831394.28499,0,0,0,0
1665831394.32499,0,0,0,0
1665831394.36499,0,0,0,0
1665831394.4053,68.79697678,621.8408874,-2.752286394,4
1665831394.4453,0,0,0,0
1665831394.4853,0,0,0,0
1665831394.5253,0,0,0,0
1665831394.5653,0,0,0,0
1665831394.60471,68.10739321,622.1276706,-2.794707063,4
1665831394.64471,0,0,0,0
1665831394.68471,0,0,0,0
1665831394.72471,0,0,0,0
1665831394.76471,0,0,0,0
1665831394.80455,67.45941912,622.3795108,-2.793124837,4
1665831394.84455,0,0,0,0
1665831394.88455,0,0,0,0
1665831394.92455,0,0,0,0
1665831394.96455,0,0,0,0
1665831395.00609,66.84789056,622.622659,-2.807942216,4
1665831395.04609,0,0,0,0
1665831395.08609,0,0,0,0
1665831395.12609,0,0,0,0
1665831395.16609,0,0,0,0
1665831395.20625,66.28677857,622.8362217,-2.829457289,4
1665831395.24625,0,0,0,0
1665831395.28625,0,0,0,0
1665831395.32625,0,0,0,0
1665831395.36625,0,0,0,0
1665831395.40634,65.76423809,623.0312915,-2.874671003,4
1665831395.44634,0,0,0,0
1665831395.48634,0,0,0,0
1665831395.52634,0,0,0,0
1665831395.56634,0,0,0,0
1665831395.60522,65.28634343,623.2071296,-2.937183335,4
1665831395.64522,0,0,0,0
1665831395.68522,0,0,0,0
1665831395.72522,0,0,0,0
1665831395.76522,0,0,0,0
1665831395.80548,64.83441729,623.3472879,-2.925292473,4
1665831395.84548,0,0,0,0
1665831395.88548,0,0,0,0
1665831395.92548,0,0,0,0
1665831395.96548,0,0,0,0
1665831396.00558,64.4154441,623.4859676,-2.909401833,4
1665831396.04558,0,0,0,0
1665831396.08558,0,0,0,0
1665831396.12558,0,0,0,0
1665831396.16558,0,0,0,0
1665831396.20528,64.02410875,623.6198389,-2.90341103,4
1665831396.24528,0,0,0,0
1665831396.28528,0,0,0,0
1665831396.32528,0,0,0,0
1665831396.36528,0,0,0,0
1665831396.40577,63.65069268,623.7509383,-2.881420159,4
1665831396.44577,0,0,0,0
1665831396.48577,0,0,0,0
1665831396.52577,0,0,0,0
1665831396.56577,0,0,0,0
1665831396.60544,63.28881754,623.8742694,-2.882028664,4
1665831396.64544,0,0,0,0
1665831396.68544,0,0,0,0
1665831396.72544,0,0,0,0
1665831396.76544,0,0,0,0
