%time,field.ecef_vel.e,field.ecef_vel.n,field.ecef_vel.u
1665831386.62089,-8.281801942,3.839990785,-0.562196592
1665831386.81198,-8.441400458,3.79586862,-0.513259302
1665831387.01337,-8.343374611,4.049560952,-0.477003625
1665831387.21472,-8.403464258,3.859313625,-0.436271341
1665831387.4151,-8.415573226,4.074659502,-0.606958704
1665831387.61655,-8.4042218,4.129640699,-0.413043998
1665831387.81802,-8.512872911,4.000267236,-0.366357994
1665831388.01915,-8.504115855,4.190515455,-0.428455088
1665831388.22051,-8.397270385,4.123222385,-0.481220117
1665831388.41164,-8.589872139,4.094105123,-0.372653226
1665831388.61294,-8.550899108,3.988767776,0.140986693
1665831388.81451,-8.491350696,4.2160393,-0.930878738
1665831389.01491,-8.444041945,4.159820748,-0.369580558
1665831389.21625,-8.180307041,4.14866375,-0.570498133
1665831389.41754,-8.363009658,4.135011698,-0.521410099
1665831389.61901,-8.171571139,4.186184733,-0.30072382
1665831389.82042,-8.19505561,4.145421463,-0.390122116
1665831390.02189,-7.998896581,4.078603097,-0.080381045
1665831390.2333,-7.773944592,4.27109488,-0.122390157
1665831390.41458,-7.811971702,3.672818033,-0.638297555
1665831390.61593,-7.641938241,3.793598996,-0.2159835
1665831390.81737,-7.639564034,3.586506234,-0.544730577
1665831391.01868,-7.54944233,3.493403269,-0.481120072
1665831391.22006,-7.337158182,3.554561738,-0.17179136
1665831391.41132,-7.144792979,3.478630112,-0.63834369
1665831391.61264,-7.072612531,3.375051889,0.049611784
1665831391.81392,-7.015142936,3.242009948,-0.127933527
1665831392.01529,-6.549634487,3.433877216,-0.281257778
1665831392.21632,-6.416275326,3.215197601,-0.397109796
1665831392.41761,-6.05320503,3.150813147,-0.07328274
1665831392.61898,-5.904263825,3.007311468,-0.318301812
1665831392.82023,-5.736624233,2.473044726,-0.02488948
1665831393.0104,-5.425246084,2.234005999,-0.364544283
1665831393.21153,-5.073320054,2.305643866,-0.457941368
1665831393.41289,-4.741893711,2.246960298,-0.273170488
1665831393.61416,-4.637159759,1.911225003,-0.185099714
1665831393.81439,-4.224577575,1.812176463,-0.149867519
1665831394.01575,-4.050613922,1.625400364,-0.192571461
1665831394.21705,-3.635842641,1.2407803,-0.050710506
1665831394.41842,-3.522802683,0.90287538,-0.595427977
1665831394.60967,-3.426797444,1.426881942,0.023346527
1665831394.81085,-3.0073127,1.356263671,-0.023654207
1665831395.01197,-3.012512337,1.021060723,0.008775373
1665831395.21359,-2.674851771,1.052893268,-0.151411553
1665831395.41483,-2.552362664,0.932549565,-0.098095872
1665831395.61705,-2.250109673,0.797904908,-0.263464962
1665831395.81906,-2.149361065,0.888731885,-0.015374579
1665831396.01992,-2.087202016,0.792861265,-0.008624253
1665831396.21088,-1.834664396,0.523460932,-0.108374294
1665831396.30055,-1.834664396,0.523460932,-0.108374294
1665831396.41111,-1.793553434,0.752865453,0.06311155
1665831396.62329,-1.858877218,0.464841324,-0.189435881
1665831396.81337,-1.769272045,0.539953901,-0.044431488
1665831397.01527,-1.802257808,0.521677341,0.013829192
1665831397.21611,-1.693056904,0.57473854,-0.169210017
1665831397.41731,-1.664448971,0.60769377,-0.000637958
1665831397.61027,-1.688103904,0.588825149,-0.111402706
1665831397.81207,-1.591234883,0.475352483,-0.158856862
1665831398.01409,-1.560926398,0.488151033,-0.082720058
1665831398.21589,-1.531379625,0.600692366,-0.022653624
1665831398.41717,-1.463073786,0.347856133,-0.042930014
1665831398.61857,-1.555019372,0.783271623,-0.024880073
1665831398.81912,-1.479481307,0.31405203,-0.087152247
1665831399.01033,-1.390405437,0.614084622,-0.183401053
1665831399.21213,-1.372317596,0.336320017,-0.103317197
1665831399.41235,-1.328460348,0.297260342,0.010684705
1665831399.61376,-1.16375596,0.549108429,-0.09408001
1665831399.81487,-1.236637801,0.285222335,-0.019983948
1665831400.01618,-1.183473964,0.28704916,-0.007120079
1665831400.21745,-1.137338597,0.435826463,-0.008413102
1665831400.40857,-1.21608822,0.423602253,-0.095092024
1665831400.60874,-1.294336174,0.459485759,-0.07501264
1665831400.80988,-1.400741711,0.498342554,0.11852648
1665831401.01116,-1.47737266,0.432122274,-0.243014946
1665831401.21252,-1.636448137,0.353410593,-0.09337139
1665831401.41392,-1.834007616,0.861549188,-0.105474318
1665831401.61508,-1.939574096,0.568228993,0.048632794
1665831401.8164,-2.155210267,0.575073335,-0.242113086
1665831402.01666,-2.421835391,0.797511333,-0.044059987
1665831402.21778,-2.551368737,0.854773904,-0.079873395
1665831402.30817,-2.551368737,0.854773904,-0.079873395
1665831402.30889,-2.551368737,0.854773904,-0.079873395
1665831402.41951,-2.699830259,0.663642378,0.020820877
1665831402.61066,-2.952637624,0.897500079,0.082465032
1665831402.81183,-2.92232641,1.023593504,0.560978029
1665831403.01306,-3.340258713,0.631247556,-0.489321594
1665831403.21419,-3.587553143,1.194727892,0.036573857
1665831403.41584,-3.812260718,1.009790415,-0.136575025
1665831403.61687,-3.981092502,0.967899533,-0.180602772
1665831403.80893,-4.303191794,1.496890657,0.031785874
1665831404.01094,-4.487529283,1.025543512,-0.107534795
1665831404.21109,-4.783024688,1.374043795,-0.072699211
1665831404.4123,-4.837419518,1.148969537,-0.302267045
1665831404.6135,-5.168418827,1.531151022,-0.009746635
1665831404.81467,-5.363830258,1.212917512,-0.236588288
1665831405.01674,-5.600418057,1.81143662,0.005591192
1665831405.21881,-5.754875035,1.330759932,-0.254567074
1665831405.40992,-6.039546627,1.788676097,-0.223311991
1665831405.61103,-6.202874432,1.376583304,-0.063626431
1665831405.81209,-6.494140551,2.001053367,-0.257433831
1665831406.0132,-6.63747405,1.708904526,-0.070252708
1665831406.21437,-6.864605059,1.857287153,0.019679547
1665831406.41455,-7.044815107,1.970618201,-0.051641013
1665831406.61571,-7.28630116,1.781783697,-0.214566107
1665831406.81603,-7.377356561,1.997171787,-0.100813549
1665831407.01706,-7.724193886,1.918822304,-0.271616444
1665831407.20809,-7.807655674,1.954249967,0.095269166
1665831407.40918,-7.952547709,2.036992228,-0.048461229
1665831407.61121,-8.057873069,2.1414509,0.026730956
1665831407.81245,-8.258509467,2.032447319,-0.017864389
1665831408.01358,-8.46981377,2.156878118,0.219847449
1665831408.21477,-8.50933026,2.068324807,0.07812491
1665831408.41514,-8.681636,2.197295552,0.124412478
1665831408.61639,-8.81492919,2.223065992,0.086947028
1665831408.81664,-8.774260659,2.189607804,0.119350735
1665831409.01779,-8.992001841,2.25075325,0.284711135
1665831409.2079,-9.171640205,2.202941748,0.525775294
1665831409.40908,-9.297191437,2.055445097,0.498849166
1665831409.61044,-9.300440855,2.30891495,0.084702133
1665831409.81078,-9.519647794,2.246625488,0.210329483
1665831410.01211,-9.66607,2.315577946,-0.017161761
1665831410.2133,-9.736509375,2.380943716,0.143768474
1665831410.41469,-9.884579176,2.37790589,-0.249661476
1665831410.61681,-10.11492635,2.37395268,-0.263326756
1665831410.80847,-10.25900226,2.458011186,-0.125121251
1665831411.01979,-10.14659757,2.816811218,-0.305347698
1665831411.2111,-10.44235017,2.558459967,-0.123957046
1665831411.41235,-10.52532694,2.823605529,0.122695699
1665831411.61451,-10.97560853,2.896570775,0.134231297
1665831411.81585,-10.86125417,2.785103216,-0.262576594
1665831412.01714,-10.90343046,2.854511674,-0.132745796
1665831412.20839,-11.1997504,2.963542373,0.216632327
1665831412.41,-11.31944463,3.098264203,-0.261446098
1665831412.61053,-11.36325075,3.033865025,-0.392137909
1665831412.8119,-11.62870421,3.050044879,0.128178832
1665831413.01223,-11.66487405,3.162414139,-0.298877056
1665831413.21284,-11.79132854,3.09580925,-0.092956803
1665831413.4134,-11.99553727,3.16592927,-0.161445327
1665831413.61472,-11.85759649,3.248858909,-0.213040153
1665831413.81605,-11.98493823,3.330840796,-0.092728091
1665831414.0073,-12.11129288,3.294644326,-0.110973531
1665831414.20851,-12.36730607,3.299889195,-0.201965465
1665831414.4099,-12.32700724,3.29694041,-0.218099267
1665831414.61116,-12.42329255,3.400116634,-0.337352557
1665831414.81266,-12.56798686,3.39378316,-0.29622613
1665831415.01439,-12.5967457,3.332561202,-0.18184125
1665831415.21395,-12.55645571,3.399845377,-0.367536312
1665831415.41528,-12.54320776,3.467093773,-0.310713032
1665831415.61665,-12.62163422,3.478702771,-0.255987344
1665831415.80794,-12.6106522,3.50616401,-0.186778274
1665831416.00911,-12.61309789,3.5772851,0.021037628
1665831416.21887,-12.64741063,3.601825489,-0.503784566
1665831416.40917,-12.64825272,3.490694772,-0.310012781
1665831416.60957,-12.73549259,3.455955341,-0.263805133
1665831416.81093,-12.75826586,3.458443988,-0.363214714
1665831417.01235,-12.69447614,3.503446539,-0.385959654
1665831417.21401,-12.74519842,3.525443859,-0.383329368
1665831417.40578,-12.78509456,3.520697654,-0.349146606
1665831417.60714,-12.83905595,3.419426659,-0.380927954
1665831417.80839,-12.81209301,3.507730055,-0.268551042
1665831418.00965,-12.82230491,3.501049579,-0.209389412
1665831418.21083,-12.85107254,3.621549034,-0.110428792
1665831418.41106,-12.94385832,3.563958312,-0.265900199
1665831418.6127,-12.90050361,3.680564744,-0.611782316
1665831418.81313,-13.02146648,3.719901515,-0.037854784
1665831419.014,-12.94678641,3.604611271,-0.455634495
1665831419.21419,-12.8546826,3.668838715,-0.70733202
1665831419.40543,-12.97249108,3.73813439,-0.10369567
1665831419.6067,-13.11295992,3.651021693,-0.383461239
1665831419.80801,-12.89811064,3.689969813,-0.793789015
1665831420.0092,-13.0579677,3.624332013,-0.309605517
1665831420.21046,-12.95381097,3.606751711,-0.503832878
1665831420.41075,-13.01739443,3.667266828,-0.620861395
1665831420.61192,-13.17455855,3.522164711,-0.737336961
1665831420.81319,-13.02912845,3.782495948,-0.638429052
1665831421.01434,-13.17384525,3.482658807,-0.45022983
1665831421.20547,-13.09983496,3.70943645,-0.530160222
1665831421.40764,-13.05801715,3.762934968,-0.858154657
1665831421.60883,-13.15876679,3.746370936,-0.458946086
1665831421.81002,-13.18677934,3.646668659,-0.781449874
1665831422.01115,-13.11335307,3.723138435,-0.772459492
1665831422.21234,-13.19564256,3.799808381,-0.657804094
1665831422.41353,-13.19742524,3.822656063,-0.520210542
1665831422.60465,-13.33531498,3.870158171,-0.509683426
1665831422.80596,-13.35101685,3.925725209,-0.649733009
1665831423.00614,-13.2780263,3.922391397,-0.825112384
1665831423.20883,-13.49802331,4.014283343,-0.444274064
1665831423.41034,-13.70727016,3.788447385,-0.183656638
1665831423.61191,-13.57133494,4.087933931,-0.78021798
1665831423.81255,-13.65609871,4.105468017,-0.845934942
1665831424.01398,-13.7336095,4.083555662,-0.706262267
1665831424.20519,-13.75989453,4.120055733,-0.727180252
1665831424.40662,-13.69973137,4.341594675,-0.516560712
1665831424.60703,-13.95480915,4.342632822,-0.500145205
1665831424.80855,-13.86188367,4.242906027,-0.505808459
1665831425.00815,-13.74395477,4.236664694,-0.812187571
1665831425.2096,-13.88349144,4.52274289,-0.706074119
1665831425.41111,-13.94618895,4.497529901,-0.703269347
1665831425.61258,-13.79497571,4.464429147,-0.976715586
1665831425.80385,-13.92128339,4.52819537,-0.749770554
1665831426.00503,-13.99253817,4.677891681,-0.616371485
1665831426.2064,-13.95065914,4.524146763,-0.880713001
1665831426.40781,-13.88940479,4.661596063,-0.884156118
1665831426.60918,-13.94178073,4.78683692,-0.744859568
1665831426.80849,-14.17257398,4.759161711,-0.908077005
1665831427.00991,-14.09892197,4.741679133,-0.99093587
1665831427.21074,-14.01163063,4.911611495,-0.845457815
1665831427.41246,-14.22028324,4.87973278,-0.940873091
1665831427.61273,-14.12052217,4.986061099,-0.931558216
1665831427.80395,-14.20306234,4.97029373,-0.936088262
1665831428.00513,-14.35904205,5.0321517,-0.906173732
1665831428.20537,-14.27254807,5.070123791,-1.102522126
1665831428.40685,-14.38270312,5.003968501,-0.995547393
1665831428.60825,-14.47308553,4.961582599,-1.210822624
1665831428.80855,-14.45803918,4.943761907,-0.874614831
1665831429.00983,-14.45196655,5.420472894,-0.689763111
1665831429.2103,-14.48203836,5.179146776,-1.094081304
1665831429.41161,-14.53501563,5.317938974,-1.110373794
1665831429.60302,-14.65543294,5.379695968,-0.673713797
1665831429.80414,-14.75209643,5.282654904,-1.14485206
1665831430.00539,-14.5988253,5.046011652,-1.024858257
1665831430.20671,-14.67752098,5.331316562,-1.050170092
1665831430.40692,-14.68266928,5.616303716,-0.787057061
1665831430.6082,-14.85281972,5.545781552,-0.947959488
1665831430.80832,-14.58722743,5.50180241,-0.565050858
1665831431.00941,-14.93235456,5.271484063,-1.072713471
1665831431.2096,-14.88697164,5.666647911,-0.500582041
1665831431.41185,-14.74240865,5.438182921,-0.742703378
1665831431.60339,-14.98601809,5.829690437,-0.673415011
1665831431.80353,-14.85917847,5.520643097,-0.577738143
1665831432.00561,-14.93086606,5.351190428,-0.812477963
1665831432.20675,-14.97019718,5.39430093,-0.747081802
1665831432.40793,-14.90845951,5.421162449,-0.558218916
1665831432.60909,-14.80341908,5.617794104,-0.401156059
1665831432.81054,-15.04408782,5.42211974,-0.542557021
1665831433.01075,-14.9071037,5.321315272,-0.621375411
1665831433.20203,-14.95232635,5.424734584,-0.432157817
1665831433.40221,-14.79142313,5.474453625,-0.488348571
1665831433.60325,-14.86174566,5.522145379,-0.152427006
1665831433.80435,-14.98033065,5.38652054,-0.34610466
1665831434.00553,-14.80571379,5.425485039,-0.492624622
1665831434.20677,-14.73448927,5.16780804,-0.370724121
1665831434.40804,-14.7935283,5.458782144,-0.459666819
1665831434.60934,-14.92057638,5.350326171,-0.501566085
1665831434.81062,-14.59240039,5.091079934,-0.228760719
1665831435.01191,-14.82351708,5.484852281,-0.14670944
1665831435.20321,-14.69958989,5.553983842,-0.409539874
1665831435.4043,-14.59925745,5.339605327,-0.202709811
1665831435.60547,-14.74408504,5.263200029,-0.261640027
1665831435.80665,-14.61544417,5.37607797,-0.412039614
1665831436.00688,-14.50741761,5.208922927,0.04297017
1665831436.20807,-14.60038696,5.286933748,-0.456700202
1665831436.40924,-14.46020182,5.187428896,-0.429330672
1665831436.61054,-14.76447968,4.756693418,0.337813826
1665831436.80184,-14.36782167,4.643542932,-0.065288482
1665831437.00321,-14.43699704,5.286256287,-0.125211115
1665831437.20464,-14.3548185,5.233292023,-0.251994099
1665831437.40605,-14.34262035,5.136569606,-0.174906559
1665831437.60731,-14.26469589,5.204907162,-0.28654355
1665831437.80778,-14.2279958,5.202626698,-0.166413444
1665831438.00902,-14.1290805,5.237967491,-0.227370084
1665831438.21049,-14.20069487,5.498295999,0.105151177
1665831438.41082,-14.08240437,5.312917535,-0.320086537
1665831438.60237,-13.96957221,5.297657306,-0.247003789
1665831438.80306,-14.00836544,5.382215832,-0.10099769
1665831439.00438,-13.86876612,5.35360753,-0.219641879
1665831439.20462,-13.92856864,5.419602723,-0.190218379
1665831439.40502,-13.81936216,5.360444398,-0.258356811
1665831439.60656,-13.75380428,5.337022588,-0.374639927
1665831439.80831,-13.74094817,5.306855475,-0.024546217
1665831439.99996,-13.68387012,5.256275454,0.144721877
1665831440.20162,-13.74963327,5.23173133,-0.267146469
1665831440.40349,-13.74466443,5.224061887,-0.252954911
1665831440.60398,-13.60211735,5.19661515,-0.301863158
1665831440.80431,-13.65760192,5.245624885,0.166794414
1665831441.00574,-13.59514679,5.132026656,-0.262940958
1665831441.20721,-13.57525949,4.959455496,-0.326685997
1665831441.40755,-13.20919786,5.115974756,0.030980543
1665831441.60809,-13.29068494,5.069939019,0.007949771
1665831441.80945,-13.13135841,4.654799165,-0.319398985
1665831442.00992,-13.19302713,4.878493843,-0.213274249
1665831442.20116,-13.08695916,4.754116623,-0.250800668
1665831442.40254,-13.05238428,4.778942602,-0.038378286
1665831442.60386,-13.205776,4.910584619,-0.147339597
1665831442.80538,-12.98118833,4.835902818,0.046429329
1665831443.00664,-13.09676883,4.972945629,-0.314406142
1665831443.20791,-13.04592541,4.711335112,-0.076628127
1665831443.40914,-13.04861054,4.593812629,-0.232617344
1665831443.60922,-12.91330737,4.696746208,-0.390432014
1665831443.81052,-13.08903906,4.682803228,-0.141190386
1665831444.00168,-13.01727789,4.764833821,-0.341226951
1665831444.20299,-12.99368859,4.506952461,-0.367538915
1665831444.40432,-13.06152019,4.738204017,-0.162549106
1665831444.6055,-13.07170038,4.719290605,-0.092962782
1665831444.80669,-13.19674463,4.763723918,-0.322976776
1665831445.00808,-13.06036238,4.785425957,-0.258789211
1665831445.20932,-13.14787724,4.783688332,-0.356018118
1665831445.40058,-13.20095302,4.817871307,-0.152541569
1665831445.60192,-13.20260321,4.769313133,-0.322056054
1665831445.80347,-13.29333415,4.854755551,-0.165147071
1665831446.00469,-13.3225155,4.974221227,-0.175704578
1665831446.20614,-13.29226619,4.803109278,-0.196710531
1665831446.40645,-13.47059292,4.941876317,-0.271847302
1665831446.60788,-13.50053237,4.930097453,-0.320079016
1665831446.80916,-13.50611831,4.853851079,-0.416751388
1665831447.01058,-13.51163918,4.970922035,-0.213225367
1665831447.20178,-13.66873862,4.946454091,-0.272269215
1665831447.40312,-13.58092434,4.998588594,-0.311568786
1665831447.60452,-13.68821608,5.000657559,-0.175383394
1665831447.80586,-13.85258002,4.989957588,-0.170088373
1665831448.00724,-13.70178852,4.972797654,-0.414760971
1665831448.20866,-13.8153784,5.109001772,-0.231979827
1665831448.39988,-13.80911969,5.041789008,-0.159456638
1665831448.60048,-13.77724135,5.026100863,-0.250074426
1665831448.80237,-13.75416146,4.998808356,-0.133677658
1665831449.00266,-13.67156741,5.150450023,-0.332873487
1665831449.20374,-13.63673732,4.990410245,-0.199215923
1665831449.40513,-13.75907074,4.84031211,-0.18128374
1665831449.60655,-13.67766791,5.087141055,-0.366806488
1665831449.80796,-13.52495048,4.735820379,-0.312877363
1665831450.0092,-13.59086613,4.989521954,-0.162869603
1665831450.20056,-13.5850411,4.930131597,-0.008879784
1665831450.40229,-13.567656,5.077113392,-0.202152803
1665831450.60303,-13.46640316,4.927004688,-0.106393682
1665831450.80419,-13.49973234,4.763421918,-0.017205551
1665831451.00628,-13.40633824,4.865504453,0.087414125
1665831451.20851,-13.44363742,4.950368717,-0.197758572
1665831451.39956,-13.31828728,4.609637966,-0.336029461
1665831451.60084,-13.31827425,4.852956416,0.04913278
1665831451.80235,-13.30714703,4.693428314,-0.05884064
1665831452.00355,-13.3521207,4.592391344,-0.161124018
1665831452.20488,-13.2073912,4.486468903,-0.423730372
1665831452.40505,-13.20950215,4.508014995,-0.262751181
1665831452.60661,-13.1519199,4.508510146,-0.115820111
1665831452.80784,-12.98138261,4.321477426,-0.084516187
1665831453.00807,-12.86705536,4.228421092,-0.338819742
1665831453.20942,-12.66101439,4.103216586,-0.273564224
1665831453.40062,-12.61542359,4.218530381,-0.100022363
1665831453.60189,-12.38197337,4.105308926,0.007964279
1665831453.8024,-12.22322028,3.918011235,-0.183891118
1665831454.00281,-12.00997435,3.88905631,-0.151282448
1665831454.20418,-11.89334602,3.717357172,0.034364978
1665831454.40554,-11.71847101,3.632552752,-0.087496757
1665831454.60685,-11.52956597,3.488569524,-0.148418138
1665831454.80741,-11.20774682,3.33906903,-0.224778466
1665831455.00883,-11.02587672,3.239035321,-0.384761289
1665831455.20013,-10.69357994,3.118305351,-0.032675896
1665831455.40165,-10.57255388,3.087300073,-0.338277427
1665831455.60223,-10.04588024,2.929374558,0.168410737
1665831455.80377,-9.9749293,2.889574685,-0.20199232
1665831456.00504,-9.792645829,2.751097095,-0.320580613
1665831456.2067,-9.472098627,2.610425956,-0.163885744
1665831456.29631,-9.472098627,2.610425956,-0.163885744
1665831456.40706,-9.141538861,2.641347768,-0.172539772
1665831456.60836,-8.922422035,2.374653266,-0.246779247
1665831456.79854,-8.650675312,2.311047117,-0.074297026
1665831456.99992,-8.423096356,2.299643479,-0.071129088
1665831457.20109,-8.19333491,2.267661993,-0.089628613
1665831457.40253,-7.971034935,2.294109317,-0.028011406
1665831457.60376,-7.82341526,2.230955905,-0.222305045
1665831457.80503,-7.396972786,2.085075225,0.002057483
1665831458.00638,-7.233281939,2.045902022,-0.117736243
1665831458.20777,-6.96433649,1.961425618,-0.102156047
1665831458.39914,-6.7122756,1.859496548,-0.077075528
1665831458.60043,-6.41913026,1.911295801,0.087315187
1665831458.80178,-6.223745506,1.663865141,-0.441204667
1665831459.00316,-5.7938368,1.701391102,0.033339953
1665831459.20381,-5.42656373,1.492016021,-0.14678966
1665831459.40519,-5.099790253,1.471459766,0.001204749
1665831459.60601,-4.712798997,1.260874353,-0.035303494
1665831459.79735,-4.332179524,1.022786939,0.082920065
1665831459.99872,-4.204527934,0.851755012,-0.078365215
1665831460.19805,-3.910484347,0.526865467,0.020703813
1665831460.39971,-3.654056887,0.421162516,-0.034310493
1665831460.60114,-3.56644273,0.115698332,-0.13929407
1665831460.80265,-3.417907234,-0.076678127,0.024306096
1665831461.00409,-3.24409042,-0.174583358,0.039330113
1665831461.2045,-3.149866016,-0.543665987,-0.061109443
1665831461.40547,-2.966971759,-0.667091124,0.182254002
1665831461.59583,-2.610524042,-1.161946652,0.058254477
1665831461.79732,-2.462082185,-1.384568522,-0.184348837
1665831461.99797,-2.41474668,-1.56165619,0.084157546
1665831462.19912,-2.376308971,-2.033787632,0.232534785
1665831462.28976,-2.376308971,-2.033787632,0.232534785
1665831462.40059,-2.098848318,-2.32469116,0.071614858
1665831462.60122,-2.012103525,-2.710839358,-0.066769683
1665831462.80256,-1.912845771,-3.022535643,0.240920119
1665831463.00301,-1.67577159,-3.386731422,0.043049563
1665831463.20426,-1.459046479,-3.76181573,-0.022292749
1665831463.4049,-1.350323081,-4.006374067,0.038250643
1665831463.60633,-1.249178835,-4.365616074,0.164566921
1665831463.80671,-1.072936089,-4.566373933,-0.128017745
1665831463.9981,-1.062377945,-4.848275039,0.025852173
1665831464.19841,-1.194036324,-5.118095833,0.248889257
1665831464.39976,-1.187875421,-5.253764361,-0.030875276
1665831464.60119,-1.161992646,-5.558663396,0.006978002
1665831464.80192,-1.302820903,-5.707902101,0.220651142
1665831465.00343,-1.324780136,-5.811192557,-0.027629453
1665831465.20477,-1.262498423,-6.076435736,0.054646571
1665831465.40602,-1.39724145,-6.308737945,0.043420702
1665831465.59647,-1.283172192,-6.383048013,0.030842221
1665831465.79776,-1.488984379,-6.597662652,-0.012102167
1665831465.99888,-1.594237127,-6.841989501,0.190536107
1665831466.20026,-1.639001901,-6.93527636,0.013156043
1665831466.40146,-1.494255373,-7.23724897,0.083327801
1665831466.60274,-1.618584565,-7.380312315,0.35127972
1665831466.8031,-1.684561757,-7.552011017,-0.010362294
1665831467.00449,-1.50146876,-7.401693922,0.040522137
1665831467.20578,-1.689204705,-7.928451194,0.152188118
1665831467.39679,-1.596533497,-7.875273706,0.134681491
1665831467.59895,-1.758531906,-8.011180647,-0.009789402
1665831467.80008,-1.627899069,-8.247119956,0.261875896
1665831468.00138,-1.752979236,-8.427498051,-0.178105165
1665831468.20295,-1.635045902,-8.603821341,-0.080029449
1665831468.4046,-1.683059296,-8.510959907,-0.373606369
1665831468.60568,-1.627233395,-8.792385669,0.013024294
1665831468.80686,-2.030144935,-9.11661361,0.744417822
1665831468.99802,-1.77990373,-9.037642667,-0.021489234
1665831469.1994,-1.925861357,-9.073766988,-0.009268162
1665831469.40043,-1.780387825,-9.297300864,-0.028256522
1665831469.60163,-1.915290232,-9.441922317,0.184243892
1665831469.80293,-1.819094124,-9.381726135,-0.158125248
1665831470.00429,-2.030587365,-9.742094235,0.349991806
1665831470.20552,-2.188004539,-9.864656679,0.666815686
1665831470.39655,-2.075470942,-9.781534416,-0.029780107
1665831470.59776,-2.006725611,-9.829416031,-0.012151992
1665831470.79885,-2.066348797,-10.02750865,0.200555999
1665831470.99981,-2.08352397,-9.938072192,-0.115252287
1665831471.20101,-2.15529115,-10.13293231,0.297989927
1665831471.40225,-1.945825399,-10.16049801,-0.295085517
1665831471.60333,-2.321152854,-10.14570316,0.365279529
1665831471.80468,-2.206549964,-10.3863025,0.178775279
1665831472.00487,-2.219469708,-10.37589268,0.001073405
1665831472.20632,-2.311521516,-10.31668931,0.176486648
1665831472.39757,-2.305284366,-10.73040314,0.25284641
1665831472.59883,-2.357399163,-10.32238077,0.160947703
1665831472.80021,-2.128380363,-10.46024065,-0.059430165
1665831473.00166,-2.410129426,-10.6188466,0.353738392
1665831473.20328,-2.555208067,-10.59623282,0.194485058
1665831473.4045,-2.717660506,-10.5731442,0.306725473
1665831473.60496,-2.236481584,-10.41747546,0.252745034
1665831473.79612,-2.232014467,-10.40316883,0.096083407
1665831473.99746,-2.293612866,-10.41045111,0.357229603
1665831474.19904,-2.381729126,-10.59195335,0.533003408
1665831474.39936,-2.096012735,-10.19224649,-0.086211827
1665831474.60068,-2.206147627,-10.23331987,0.269643555
1665831474.80204,-2.139508496,-10.32176933,0.177448111
1665831475.00418,-1.906900349,-10.18904451,0.014669205
1665831475.2045,-1.793130026,-10.16132083,-0.12717716
1665831475.39572,-1.454946499,-10.32869503,0.262142657
1665831475.59724,-1.178455923,-10.2779724,0.076345437
1665831475.79867,-1.044119578,-10.43971921,0.245601471
1665831475.99894,-0.9111697,-10.26355657,0.0694209
1665831476.20035,-0.873753111,-10.44502019,0.289951183
1665831476.40264,-0.62014495,-10.56516474,0.28236716
1665831476.60365,-0.380995448,-10.40216106,0.185143358
1665831476.80488,0.022424599,-10.43316824,0.120796245
1665831477.006,0.076730807,-10.59991113,0.067532625
1665831477.19715,0.124782523,-10.39526968,0.188557033
1665831477.39855,0.300443833,-9.929413642,-0.173575577
1665831477.60003,0.451169224,-10.41704043,0.435193701
1665831477.8015,0.685793392,-10.29025115,0.481279142
1665831478.00174,0.969477635,-10.13667555,-0.422881014
1665831478.20227,0.426266762,-10.21844333,0.327892259
1665831478.40365,0.770553834,-10.16706469,0.431916044
1665831478.60504,0.811516153,-10.08637872,0.065312276
1665831478.79734,0.819463298,-10.30279632,0.350765752
1665831478.99785,0.547794621,-10.18644044,0.442063117
1665831479.19888,0.977599913,-9.962337994,-0.241626515
1665831479.40029,0.689937675,-10.07938194,0.340918025
1665831479.60271,0.737321643,-10.19154076,0.539970955
1665831479.80432,0.631017169,-10.10738763,0.378605099
1665831480.00479,0.729064369,-10.02823502,0.306320996
1665831480.20488,0.65142329,-10.21350357,0.454095416
1665831480.39738,0.762707093,-10.07135659,0.385622113
1665831480.59878,0.658024318,-10.1767735,0.156514253
1665831480.79902,0.593360874,-10.28019145,0.542373511
1665831481.00054,0.850115673,-10.13307934,-0.006796252
1665831481.20183,0.590936998,-10.24959898,0.325067631
1665831481.40274,0.746264854,-10.55648974,0.508867761
1665831481.60397,0.536174505,-10.38922006,0.327600117
1665831481.79595,0.698265865,-10.32819107,-0.030194074
1665831481.99698,0.878080149,-10.7273338,0.095990095
1665831482.19797,0.555386688,-10.53339372,0.000339091
1665831482.39832,0.585285553,-10.70396156,0.322461381
1665831482.59971,0.650422257,-10.65668574,0.089452825
1665831482.80115,0.691235845,-10.86646091,0.365646975
1665831483.00241,0.654867087,-10.98409339,0.499698137
1665831483.20368,0.648617671,-10.90567595,0.243133661
1665831483.39489,0.656872167,-10.93836512,0.1327164
1665831483.59634,0.388536129,-10.90993377,0.983704038
1665831483.79761,0.706182786,-11.08735801,0.280039274
1665831483.99899,0.660405136,-11.17598062,0.338676644
1665831484.20038,0.714504926,-11.1207649,0.277632662
1665831484.40191,0.811699152,-11.20885168,0.614624654
1665831484.60327,0.853484219,-11.00704857,0.213233506
1665831484.7949,0.74055406,-11.35591984,0.633464545
1665831484.99643,0.737357214,-11.25098247,0.521263033
1665831485.19796,0.586303286,-11.23680979,0.468135585
1665831485.39929,0.571219099,-11.41254274,0.758339594
1665831485.60072,0.657721,-11.54263564,0.806394656
