%time,estimated_velocity,yaw_rate
1665831359.21143,8.28333282471,0
1665831359.22263,8.28472232819,0
1665831359.23479,8.30277824402,0
1665831359.24717,8.29444503784,0
1665831359.25923,8.29027748108,0
1665831359.27147,8.30555534363,0
1665831359.28368,8.3125,0
1665831359.29626,8.30694389343,0
1665831359.30841,8.3111114502,0
1665831359.3205,8.34166717529,0
1665831359.33312,8.32777786255,0
1665831359.34537,8.31805610657,0
1665831359.35771,8.3138885498,0
1665831359.36931,8.32083320618,0
1665831359.38151,8.30694389343,0
1665831359.39375,8.31666660309,0
1665831359.40656,8.35138893127,0
1665831359.41878,8.35138893127,0
1665831359.43044,8.34722137451,0
1665831359.44264,8.37222194672,0
1665831359.45456,8.3736114502,0
1665831359.46718,8.37916755676,0
1665831359.4788,8.3430557251,0
1665831359.49105,8.38333320618,0
1665831359.50423,8.39722251892,0
1665831359.51535,8.39999961853,0
1665831359.52848,8.35555553436,0
1665831359.53984,8.36388874054,0
1665831359.55237,8.42638874054,0
1665831359.56428,8.38333320618,0
1665831359.57647,8.35000038147,0
1665831359.58903,8.36388874054,0
1665831359.60097,8.4361114502,0
1665831359.6133,8.39722251892,0
1665831359.62554,8.36250019073,0
1665831359.63788,8.4055557251,0
1665831359.6501,8.42499923706,0
1665831359.66277,8.40416717529,0
1665831359.67459,8.40138816833,0
1665831359.68735,8.41388893127,0
1665831359.69903,8.42638874054,0
1665831359.71119,8.41527748108,0
1665831359.72336,8.44305515289,0
1665831359.73549,8.43472290039,0
1665831359.74814,8.4388885498,0
1665831359.76058,8.44861030579,0
1665831359.77227,8.4361114502,0
1665831359.78461,8.43194389343,0
1665831359.79682,8.42499923706,0
1665831359.80904,8.43333339691,0
1665831359.82144,8.43055534363,0
1665831359.83376,8.43055534363,0
1665831359.84504,8.42777824402,0
1665831359.85799,8.44722175598,0
1665831359.86958,8.44444465637,0
1665831359.88287,8.44583320618,0
1665831359.89411,8.45000076294,0
1665831359.90645,8.44861125946,0
1665831359.91867,8.44583320618,0
1665831359.93101,8.45000076294,0
1665831359.94311,8.47500038147,0
1665831359.95534,8.48194503784,0
1665831359.96802,8.49027824402,0
1665831359.97987,8.49722290039,0
1665831359.99235,8.51250076294,0
1665831360.00465,8.49583339691,0
1665831360.01724,8.48611068726,0
1665831360.02927,8.49444389343,0
1665831360.04067,8.4986114502,0
1665831360.05306,8.48611068726,0
1665831360.0651,8.48888874054,0
1665831360.07726,8.51527786255,0
1665831360.08943,8.51111125946,0
1665831360.10189,8.50555610657,0
1665831360.11378,8.51527786255,0
1665831360.12637,8.53611183167,0
1665831360.13804,8.53750038147,0
1665831360.15038,8.53888893127,0
1665831360.16265,8.55138874054,0
1665831360.1749,8.55694389343,0
1665831360.18759,8.55555534363,0
1665831360.19944,8.56666660309,0
1665831360.21176,8.56805610657,0
1665831360.22463,8.55555534363,0
1665831360.23717,8.55972194672,0
1665831360.24878,8.5611114502,0
1665831360.26059,8.56666660309,0
1665831360.27284,8.55277824402,0
1665831360.28483,8.57361125946,0
1665831360.29701,8.57083320618,0
1665831360.30931,8.58055496216,0
1665831360.32199,8.58333301544,0
1665831360.33356,8.58472251892,0
1665831360.34581,8.58888816833,0
1665831360.35811,8.5930557251,0
1665831360.3708,8.60138893127,0
1665831360.38266,8.60694408417,0
1665831360.39452,8.60972213745,0
1665831360.40694,8.61944389343,0
1665831360.419,8.6263885498,0
1665831360.43217,8.61388874054,0
1665831360.44316,8.60833358765,0
1665831360.45606,8.62777805328,0
1665831360.46819,8.63333320618,0
1665831360.48015,8.63194465637,0
1665831360.49309,8.64583301544,0
1665831360.50532,8.66111183167,0
1665831360.51664,8.66250038147,0
1665831360.52899,8.65416717529,0
1665831360.54114,8.66666603088,0
1665831360.55433,8.67222213745,0
1665831360.56555,8.68055534363,0
1665831360.5778,8.6875,0
1665831360.58987,8.69722175598,0
1665831360.60282,8.69999980927,0
1665831360.6144,8.70000076294,0
1665831360.62644,8.70833396912,0
1665831360.63872,8.69583320618,0
1665831360.65162,8.6861114502,0
1665831360.66314,8.69305610657,0
1665831360.67536,8.69444465637,0
1665831360.68832,8.69583320618,0
1665831360.69988,8.70416641235,0
1665831360.71225,8.72916603088,0
1665831360.72481,8.72916603088,0
1665831360.7376,8.72916603088,0
1665831360.74896,8.74305534363,0
1665831360.76236,8.73333358765,0
1665831360.7735,8.73611068726,0
1665831360.78572,8.74583339691,0
1665831360.79794,8.74722290039,0
1665831360.81009,8.7486114502,0
1665831360.82225,8.77222251892,0
1665831360.8345,8.78333282471,0
1665831360.84742,8.77499961853,0
1665831360.85874,8.76944446564,0
1665831360.87095,8.77777767181,0
1665831360.88316,8.7805557251,0
1665831360.89528,8.75833320618,0
1665831360.90837,8.76249980927,0
1665831360.9198,8.79305553436,0
1665831360.93202,8.79166698456,0
1665831360.94394,8.78611087799,0
1665831360.9567,8.79444408417,0
1665831360.96832,8.80694389343,0
1665831360.98125,8.79861068726,0
1665831360.99262,8.80833339691,0
1665831361.00498,8.80694389343,0
1665831361.01697,8.81666660309,0
1665831361.03057,8.83333396912,0
1665831361.0414,8.83472251892,0
1665831361.05383,8.83055496216,0
1665831361.06615,8.82083320618,0
1665831361.07909,8.83194446564,0
1665831361.09071,8.82777786255,0
1665831361.10278,8.82083320618,0
1665831361.11534,8.82777786255,0
1665831361.12823,8.84861183167,0
1665831361.13943,8.84722232819,0
1665831361.15165,8.84583282471,0
1665831361.16475,8.85555553436,0
1665831361.17641,8.86111068726,0
1665831361.1882,8.85555553436,0
1665831361.20047,8.86249923706,0
1665831361.21261,8.86388969421,0
1665831361.22477,8.86944389343,0
1665831361.23765,8.8763885498,0
1665831361.24999,8.88611125946,0
1665831361.26115,8.8736114502,0
1665831361.27349,8.86944389343,0
1665831361.28558,8.86944389343,0
1665831361.2977,8.86805534363,0
1665831361.31096,8.87222290039,0
1665831361.32211,8.8763885498,0
1665831361.33446,8.88611125946,0
1665831361.34718,8.88888931274,0
1665831361.35883,8.88750076294,0
1665831361.37184,8.88888931274,0
1665831361.38337,8.89027786255,0
1665831361.39568,8.91527748108,0
1665831361.40806,8.91250038147,0
1665831361.42058,8.91111183167,0
1665831361.43267,8.92222213745,0
1665831361.4446,8.9361114502,0
1665831361.45724,8.91944503784,0
1665831361.46896,8.91111183167,0
1665831361.48198,8.92222213745,0
1665831361.4933,8.91944503784,0
1665831361.50547,8.91111087799,0
1665831361.51779,8.91250038147,0
1665831361.52975,8.92222213745,0
1665831361.54195,8.93194389343,0
1665831361.5542,8.93333339691,0
1665831361.56708,8.9375,0
1665831361.57833,8.9388885498,0
1665831361.59064,8.95277786255,0
1665831361.60336,8.96249961853,0
1665831361.61513,8.95833396912,0
1665831361.62726,8.96249961853,0
1665831361.64051,8.97361087799,0
1665831361.65177,8.98472213745,0
1665831361.66402,8.97916603088,0
1665831361.67648,8.97083282471,0
1665831361.68937,8.98055553436,0
1665831361.70094,8.99166679382,0
1665831361.71299,8.97083282471,0
1665831361.72524,8.98472213745,0
1665831361.73747,9.0013885498,0
1665831361.7501,9.00972175598,0
1665831361.76169,9.00833320618,0
1665831361.77469,9.01388931274,0
1665831361.78632,9.01249980927,0
1665831361.79915,9.01249980927,0
1665831361.81121,9.00972175598,0
1665831361.82262,9.00555610657,0
1665831361.83487,9.01666641235,0
1665831361.8469,9.02916717529,0
1665831361.85911,9.0319442749,0
1665831361.8713,9.02499961853,0
1665831361.88348,9.02361106873,0
1665831361.89566,9.02222251892,0
1665831361.90779,9.01805496216,0
1665831361.91984,9.01805496216,0
1665831361.93233,9.00972175598,0
1665831361.94447,9.02916717529,0
1665831361.95706,9.02916717529,0
1665831361.96968,9.02499961853,0
1665831361.98105,9.0319442749,0
1665831361.9937,9.04027748108,0
1665831362.00663,9.05138969421,0
1665831362.01785,9.05555534363,0
1665831362.03031,9.0625,0
1665831362.04244,9.06944465637,0
1665831362.05467,9.07500076294,0
1665831362.06684,9.07222175598,0
1665831362.07956,9.06666660309,0
1665831362.09107,9.07638931274,0
1665831362.10413,9.09166717529,0
1665831362.11542,9.08611106873,0
1665831362.1277,9.09027767181,0
1665831362.13986,9.10833358765,0
1665831362.15209,9.11250019073,0
1665831362.16431,9.10000038147,0
1665831362.17652,9.0944442749,0
1665831362.18846,9.10555553436,0
1665831362.20137,9.11111068726,0
1665831362.21287,9.10555553436,0
1665831362.22505,9.10972213745,0
1665831362.23728,9.11805534363,0
1665831362.24971,9.1263885498,0
1665831362.26194,9.125,0
1665831362.27415,9.11388969421,0
1665831362.28708,9.11388874054,0
1665831362.29939,9.11666679382,0
1665831362.3115,9.11111068726,0
1665831362.32338,9.10138893127,0
1665831362.33528,9.11388874054,0
1665831362.34749,9.12222290039,0
1665831362.36033,9.1236114502,0
1665831362.37242,9.13055610657,0
1665831362.38381,9.13888931274,0
1665831362.39604,9.15972232819,0
1665831362.4084,9.16388893127,0
1665831362.42054,9.16111087799,0
1665831362.43288,9.16666603088,0
1665831362.4451,9.17638969421,0
1665831362.4573,9.17777824402,0
1665831362.46914,9.17361068726,0
1665831362.48191,9.16666603088,0
1665831362.49352,9.17361068726,0
1665831362.50659,9.17222213745,0
1665831362.51845,9.17222213745,0
1665831362.53035,9.17222213745,0
1665831362.54248,9.19166660309,0
1665831362.55475,9.19027805328,0
1665831362.56708,9.18333339691,0
1665831362.57992,9.19027805328,0
1665831362.5915,9.19722175598,0
1665831362.60411,9.20694446564,0
1665831362.61608,9.19999980927,0
1665831362.62877,9.20972251892,0
1665831362.64036,9.20972251892,0
1665831362.653,9.20833396912,0
1665831362.66478,9.20972251892,0
1665831362.67695,9.20277786255,0
1665831362.68983,9.20416641235,0
1665831362.70122,9.21388816833,0
1665831362.71341,9.21388816833,0
1665831362.72624,9.20555591583,0
1665831362.7378,9.22638893127,0
1665831362.75021,9.23194408417,0
1665831362.76247,9.22777748108,0
1665831362.77427,9.23749923706,0
1665831362.78654,9.24305534363,0
1665831362.79872,9.26111030579,0
1665831362.81075,9.26249980927,0
1665831362.82303,9.27222251892,0
1665831362.83549,9.26388931274,0
1665831362.84776,9.27777767181,0
1665831362.85994,9.27499961853,0
1665831362.8721,9.25694465637,0
1665831362.88436,9.26805496216,0
1665831362.89656,9.2805557251,0
1665831362.90869,9.26527786255,0
1665831362.92107,9.26249980927,0
1665831362.93316,9.27361106873,0
1665831362.94569,9.27638816833,0
1665831362.95763,9.25972175598,0
1665831362.96991,9.26944446564,0
1665831362.98235,9.27638912201,0
1665831362.9948,9.2805557251,0
1665831363.00702,9.2819442749,0
1665831363.01861,9.28611087799,0
1665831363.03159,9.29027748108,0
1665831363.044,9.29583358765,0
1665831363.05548,9.29305553436,0
1665831363.06736,9.27916717529,0
1665831363.07953,9.2805557251,0
1665831363.093,9.29444503784,0
1665831363.10388,9.28750038147,0
1665831363.11654,9.28611183167,0
1665831363.12841,9.3138885498,0
1665831363.14067,9.31805610657,0
1665831363.15295,9.32499980927,0
1665831363.16583,9.32361125946,0
1665831363.17727,9.33611106873,0
1665831363.18953,9.34027767181,0
1665831363.20204,9.33472251892,0
1665831363.21492,9.33749961853,0
1665831363.22692,9.33472251892,0
1665831363.2384,9.35555553436,0
1665831363.25127,9.35555553436,0
1665831363.26355,9.3430557251,0
1665831363.27572,9.35694503784,0
1665831363.28722,9.36666679382,0
1665831363.2994,9.35972213745,0
1665831363.31215,9.34722232819,0
1665831363.32391,9.37777709961,0
1665831363.33601,9.36944389343,0
1665831363.34821,9.35972213745,0
1665831363.36128,9.35555553436,0
1665831363.37257,9.35972213745,0
1665831363.38506,9.3736114502,0
1665831363.39699,9.36527824402,0
1665831363.4091,9.3736114502,0
1665831363.42224,9.37916755676,0
1665831363.43435,9.38750076294,0
1665831363.44618,9.38055610657,0
1665831363.45822,9.3736114502,0
1665831363.47071,9.38333320618,0
1665831363.48284,9.39166641235,0
1665831363.49514,9.38055610657,0
1665831363.50731,9.38749980927,0
1665831363.51976,9.4069442749,0
1665831363.53275,9.39999961853,0
1665831363.54396,9.39166641235,0
1665831363.55612,9.39583301544,0
1665831363.56832,9.40138912201,0
1665831363.58048,9.40972232819,0
1665831363.59269,9.40416717529,0
1665831363.60569,9.41666603088,0
1665831363.61707,9.42777824402,0
1665831363.62923,9.43055534363,0
1665831363.64179,9.43472194672,0
1665831363.65361,9.41944503784,0
1665831363.66629,9.42777824402,0
1665831363.67803,9.42500019073,0
1665831363.69014,9.42222213745,0
1665831363.70233,9.41111087799,0
1665831363.71556,9.44583320618,0
1665831363.72777,9.43194389343,0
1665831363.73916,9.44027709961,0
1665831363.75232,9.42777824402,0
1665831363.76462,9.45555496216,0
1665831363.77599,9.44861030579,0
1665831363.78823,9.44999980927,0
1665831363.80045,9.45138931274,0
1665831363.81382,9.4694442749,0
1665831363.82544,9.47361087799,0
1665831363.83721,9.47638893127,0
1665831363.84937,9.44166660309,0
1665831363.86141,9.45833301544,0
1665831363.87422,9.45416641235,0
1665831363.88582,9.44166660309,0
1665831363.89808,9.43472290039,0
1665831363.91016,9.47083282471,0
1665831363.92265,9.47222232819,0
1665831363.93459,9.47500038147,0
1665831363.94754,9.46527767181,0
1665831363.95898,9.5013885498,0
1665831363.97102,9.50555610657,0
1665831363.98313,9.49305534363,0
1665831363.99519,9.48055553436,0
1665831364.00754,9.4986114502,0
1665831364.01982,9.4986114502,0
1665831364.03279,9.47916603088,0
1665831364.04528,9.48194408417,0
1665831364.05734,9.48749923706,0
1665831364.06901,9.48611068726,0
1665831364.08186,9.47500038147,0
1665831364.09347,9.48333358765,0
1665831364.10654,9.50972175598,0
1665831364.11811,9.51250076294,0
1665831364.13029,9.52222251892,0
1665831364.14236,9.51111125946,0
1665831364.1551,9.54027748108,0
1665831364.16685,9.52777767181,0
1665831364.17904,9.51388931274,0
1665831364.19171,9.52222251892,0
1665831364.20338,9.54027748108,0
1665831364.21542,9.54861068726,0
1665831364.22836,9.51111125946,0
1665831364.24062,9.52638816833,0
1665831364.25199,9.53611183167,0
1665831364.26431,9.53472232819,0
1665831364.27627,9.51388931274,0
1665831364.28915,9.54305553436,0
1665831364.30133,9.53333282471,0
1665831364.31291,9.53472232819,0
1665831364.32525,9.53333282471,0
1665831364.33789,9.54583358765,0
1665831364.34971,9.55416679382,0
1665831364.36216,9.53472232819,0
1665831364.37439,9.55555534363,0
1665831364.38691,9.54583358765,0
1665831364.3989,9.55833339691,0
1665831364.41152,9.54583358765,0
1665831364.42335,9.5625,0
1665831364.4362,9.55416679382,0
1665831364.44783,9.5638885498,0
1665831364.45997,9.5625,0
1665831364.47211,9.57361030579,0
1665831364.48527,9.57777786255,0
1665831364.49659,9.58194446564,0
1665831364.50876,9.56944465637,0
1665831364.52096,9.56944465637,0
1665831364.53302,9.57916641235,0
1665831364.54522,9.59722137451,0
1665831364.55745,9.58611106873,0
1665831364.56972,9.60138893127,0
1665831364.58178,9.61250019073,0
1665831364.59401,9.61388874054,0
1665831364.60714,9.58472251892,0
1665831364.61913,9.57499980927,0
1665831364.63082,9.60694503784,0
1665831364.64317,9.58194446564,0
1665831364.65547,9.5611114502,0
1665831364.66774,9.60138893127,0
1665831364.6801,9.5944442749,0
1665831364.69253,9.59166717529,0
1665831364.70486,9.58194446564,0
1665831364.71764,9.60000038147,0
1665831364.72907,9.61249923706,0
1665831364.74116,9.60694408417,0
1665831364.75375,9.60833358765,0
1665831364.76587,9.59861087799,0
1665831364.77784,9.6236114502,0
1665831364.78989,9.60833358765,0
1665831364.80206,9.58749961853,0
1665831364.81411,9.59583282471,0
1665831364.82724,9.60972213745,0
1665831364.83947,9.60000038147,0
1665831364.85084,9.60555553436,0
1665831364.86296,9.62777805328,0
1665831364.87514,9.62083339691,0
1665831364.8874,9.61944389343,0
1665831364.89951,9.61944389343,0
1665831364.91224,9.63888931274,0
1665831364.92483,9.63333320618,0
1665831364.93703,9.63749980927,0
1665831364.94855,9.64166641235,0
1665831364.96138,9.66250038147,0
1665831364.9731,9.65416717529,0
1665831364.98553,9.64999961853,0
1665831364.99779,9.64444446564,0
1665831365.00996,9.66388893127,0
1665831365.02264,9.6555557251,0
1665831365.03495,9.65416717529,0
1665831365.04717,9.68194389343,0
1665831365.05957,9.67638874054,0
1665831365.07087,9.66388893127,0
1665831365.08388,9.66666603088,0
1665831365.09571,9.66111183167,0
1665831365.10768,9.66111183167,0
1665831365.11954,9.6569442749,0
1665831365.13175,9.66527748108,0
1665831365.14462,9.67500019073,0
1665831365.15695,9.67500019073,0
1665831365.16829,9.67361068726,0
1665831365.18048,9.67500019073,0
1665831365.1926,9.67499923706,0
1665831365.20521,9.67500019073,0
1665831365.21705,9.68333244324,0
1665831365.22936,9.67361068726,0
1665831365.24155,9.69999980927,0
1665831365.25452,9.68333339691,0
1665831365.26639,9.67638874054,0
1665831365.27871,9.68472290039,0
1665831365.291,9.68194389343,0
1665831365.30304,9.69166660309,0
1665831365.3153,9.69444465637,0
1665831365.32741,9.70694446564,0
1665831365.33961,9.72500038147,0
1665831365.35221,9.73472213745,0
1665831365.36447,9.72083282471,0
1665831365.37679,9.72777748108,0
1665831365.38842,9.72916603088,0
1665831365.40058,9.71249961853,0
1665831365.4127,9.70833396912,0
1665831365.42494,9.72777748108,0
1665831365.43729,9.73750019073,0
1665831365.44934,9.72777748108,0
1665831365.4614,9.73194503784,0
1665831365.4736,9.7486114502,0
1665831365.48578,9.75972175598,0
1665831365.49872,9.74444389343,0
1665831365.51019,9.7486114502,0
1665831365.52255,9.74583339691,0
1665831365.53474,9.76111125946,0
1665831365.54708,9.74583244324,0
1665831365.55941,9.73194408417,0
1665831365.57245,9.74305534363,0
1665831365.5847,9.74444389343,0
1665831365.59701,9.74444389343,0
1665831365.60862,9.7486114502,0
1665831365.62089,9.76250076294,0
1665831365.63304,9.74444389343,0
1665831365.64618,9.74166679382,0
1665831365.65834,9.73055553436,0
1665831365.6696,9.75694465637,0
1665831365.68249,9.75555610657,0
1665831365.6939,9.79166698456,0
1665831365.70633,9.76111125946,0
1665831365.71853,9.76944446564,0
1665831365.731,9.75,0
1665831365.74285,9.73750019073,0
1665831365.75562,9.69861030579,0
1665831365.76731,9.71666622162,0
1665831365.78011,9.74027824402,0
1665831365.79166,9.73194503784,0
1665831365.80471,9.7513885498,0
1665831365.81628,9.77083396912,0
1665831365.82847,9.76527786255,0
1665831365.84116,9.76527786255,0
1665831365.85291,9.77777767181,0
1665831365.86532,9.77222251892,0
1665831365.87845,9.78611087799,0
1665831365.8899,9.76527786255,0
1665831365.90206,9.79444503784,0
1665831365.9143,9.8138885498,0
1665831365.92666,9.8138885498,0
1665831365.93852,9.76388931274,0
1665831365.95119,9.77638912201,0
1665831365.96359,9.79583358765,0
1665831365.97552,9.76666641235,0
1665831365.98796,9.76944446564,0
1665831366.00012,9.79444503784,0
1665831366.01252,9.83194446564,0
1665831366.02373,9.79861068726,0
1665831366.03603,9.80416679382,0
1665831366.04912,9.82500076294,0
1665831366.06076,9.8125,0
1665831366.07251,9.77916717529,0
1665831366.08467,9.79305553436,0
1665831366.09688,9.84027767181,0
1665831366.10929,9.78888893127,0
1665831366.12225,9.80694389343,0
1665831366.13387,9.81944465637,0
1665831366.14594,9.82499980927,0
1665831366.15833,9.78750038147,0
1665831366.17049,9.82638931274,0
1665831366.18291,9.82916641235,0
1665831366.19578,9.81666755676,0
1665831366.20815,9.82777786255,0
1665831366.21941,9.84722232819,0
1665831366.23202,9.84861183167,0
1665831366.24409,9.83333396912,0
1665831366.25608,9.8430557251,0
1665831366.26835,9.8444442749,0
1665831366.28049,9.84861087799,0
1665831366.29261,9.83472251892,0
1665831366.30541,9.83472251892,0
1665831366.31707,9.85138893127,0
1665831366.33007,9.8444442749,0
1665831366.34214,9.84027767181,0
1665831366.35396,9.85694503784,0
1665831366.36558,9.85694503784,0
1665831366.37843,9.84722137451,0
1665831366.39004,9.8430557251,0
1665831366.40232,9.84861183167,0
1665831366.41501,9.86527824402,0
1665831366.42673,9.86527824402,0
1665831366.43954,9.86805534363,0
1665831366.45163,9.87222290039,0
1665831366.46379,9.88888931274,0
1665831366.47566,9.87916660309,0
1665831366.48804,9.85555553436,0
1665831366.50099,9.85277748108,0
1665831366.51243,9.85833358765,0
1665831366.52458,9.85277748108,0
1665831366.53674,9.85694503784,0
1665831366.5499,9.8763885498,0
1665831366.56136,9.89027786255,0
1665831366.57328,9.8444442749,0
1665831366.58557,9.85000038147,0
1665831366.59836,9.89027786255,0
1665831366.60978,9.85277748108,0
1665831366.62207,9.85416698456,0
1665831366.63498,9.88333320618,0
1665831366.6474,9.9375,0
1665831366.6585,9.89583396912,0
1665831366.6708,9.88749980927,0
1665831366.68367,9.9069442749,0
1665831366.69536,9.92500019073,0
1665831366.70728,9.89305591583,0
1665831366.71963,9.89722251892,0
1665831366.73198,9.92777824402,0
1665831366.74432,9.91111183167,0
1665831366.75648,9.89722251892,0
1665831366.76954,9.89999961853,0
1665831366.78098,9.91527748108,0
1665831366.79426,9.90972137451,0
1665831366.80539,9.92222213745,0
1665831366.81759,9.91250038147,0
1665831366.82982,9.93333339691,0
1665831366.84205,9.92916679382,0
1665831366.85418,9.90833282471,0
1665831366.86638,9.91805553436,0
1665831366.87846,9.91111087799,0
1665831366.89121,9.91250038147,0
1665831366.90354,9.89999961853,0
1665831366.91523,9.9055557251,0
1665831366.92774,9.88750076294,0
1665831366.9398,9.89027786255,0
1665831366.95228,9.88333320618,0
1665831366.96376,9.93055534363,0
1665831366.97675,9.91250038147,0
1665831366.98812,9.9375,0
1665831367.0006,9.9388885498,0
1665831367.0128,9.95833396912,0
1665831367.02554,9.90416717529,0
1665831367.03725,9.89861106873,0
1665831367.04943,9.91527748108,0
1665831367.06183,9.91666698456,0
1665831367.07404,9.87916660309,0
1665831367.08631,9.92638969421,0
1665831367.09844,9.94999980927,0
1665831367.11064,9.92500019073,0
1665831367.1234,9.91388893127,0
1665831367.1351,9.94305610657,0
1665831367.14723,9.92083358765,0
1665831367.15979,9.89999961853,0
1665831367.17159,9.93194389343,0
1665831367.18491,9.92083358765,0
1665831367.19616,9.94861125946,0
1665831367.20853,9.95833396912,0
1665831367.22074,9.92500019073,0
1665831367.2325,9.9375,0
1665831367.24483,9.94999980927,0
1665831367.25694,9.94722175598,0
1665831367.26911,9.91111183167,0
1665831367.28237,9.94999980927,0
1665831367.29348,9.94999980927,0
1665831367.30597,9.92222213745,0
1665831367.31882,9.9055557251,0
1665831367.33099,9.9361114502,0
1665831367.34343,9.93194484711,0
1665831367.35516,9.9388885498,0
1665831367.36804,9.94166660309,0
1665831367.37973,9.97222137451,0
1665831367.39181,9.95694446564,0
1665831367.40484,9.9388885498,0
1665831367.41711,9.9388885498,0
1665831367.42862,9.9361114502,0
1665831367.4408,9.92361068726,0
1665831367.45337,9.93194389343,0
1665831367.46597,9.95138931274,0
1665831367.47727,9.94583320618,0
1665831367.48942,9.92638874054,0
1665831367.50174,9.94305610657,0
1665831367.51475,9.94166660309,0
1665831367.52663,9.94305610657,0
1665831367.53865,9.9388885498,0
1665831367.55052,9.94861030579,0
1665831367.56315,9.96249961853,0
1665831367.57502,9.95138931274,0
1665831367.58702,9.9361114502,0
1665831367.60033,9.93194389343,0
1665831367.61254,9.93194389343,0
1665831367.624,9.91666603088,0
1665831367.63629,9.92361068726,0
1665831367.64856,9.94305610657,0
1665831367.66084,9.93333339691,0
1665831367.6732,9.92916679382,0
1665831367.6854,9.9388885498,0
1665831367.69782,9.95972251892,0
1665831367.70985,9.94861030579,0
1665831367.72298,9.95694446564,0
1665831367.73417,9.95972251892,0
1665831367.74629,9.96527767181,0
1665831367.75938,9.95416641235,0
1665831367.77066,9.94444465637,0
1665831367.78365,9.94861125946,0
1665831367.79594,9.94166660309,0
1665831367.8077,9.9375,0
1665831367.81956,9.9361114502,0
1665831367.83172,9.95416641235,0
1665831367.84396,9.94027709961,0
1665831367.85693,9.9361114502,0
1665831367.86876,9.94722175598,0
1665831367.88032,9.95972251892,0
1665831367.89296,9.95694446564,0
1665831367.90593,9.96111106873,0
1665831367.91728,9.96666717529,0
1665831367.93002,9.96666717529,0
1665831367.94236,9.97361087799,0
1665831367.9543,9.95694446564,0
1665831367.96675,9.95000076294,0
1665831367.97879,9.95555496216,0
1665831367.99086,9.94444465637,0
1665831368.00295,9.95000076294,0
1665831368.01508,9.96388912201,0
1665831368.02741,9.95833396912,0
1665831368.03951,9.96527767181,0
1665831368.05284,9.95138931274,0
1665831368.06381,9.95277786255,0
1665831368.07609,9.95416641235,0
1665831368.08861,9.95138931274,0
1665831368.10051,9.95694446564,0
1665831368.11272,9.97361087799,0
1665831368.12485,9.98194503784,0
1665831368.13757,9.95138931274,0
1665831368.14914,9.95694446564,0
1665831368.16127,9.95138931274,0
1665831368.17347,9.9375,0
1665831368.18599,9.93333339691,0
1665831368.19838,9.96249961853,0
1665831368.21027,9.95555496216,0
1665831368.22279,9.94861125946,0
1665831368.23504,9.94999980927,0
1665831368.24701,9.97222137451,0
1665831368.2594,9.95555496216,0
1665831368.27178,9.95277786255,0
1665831368.28385,9.96527767181,0
1665831368.29621,9.99583244324,0
1665831368.30824,9.97361087799,0
1665831368.3203,9.95972251892,0
1665831368.33257,9.97638893127,0
1665831368.34469,9.95972251892,0
1665831368.35732,9.94027709961,0
1665831368.36912,9.94305610657,0
1665831368.38125,9.96388816833,0
1665831368.3935,9.95138931274,0
1665831368.40617,9.94999980927,0
1665831368.41781,9.96249961853,0
1665831368.42999,9.97916603088,0
1665831368.44329,9.97222232819,0
1665831368.45499,9.96249961853,0
1665831368.46645,9.97083282471,0
1665831368.47863,9.98472213745,0
1665831368.49083,9.97083282471,0
1665831368.50365,9.95138931274,0
1665831368.51558,9.95833301544,0
1665831368.52826,9.96666717529,0
1665831368.5399,9.95555496216,0
1665831368.55304,9.95972251892,0
1665831368.5645,9.97083282471,0
1665831368.57668,9.9680557251,0
1665831368.58886,9.96111106873,0
1665831368.6014,9.9680557251,0
1665831368.61308,9.97777748108,0
1665831368.62591,9.98749923706,0
1665831368.63753,9.97916603088,0
1665831368.6497,9.98055553436,0
1665831368.66202,9.99722290039,0
1665831368.67407,9.99027824402,0
1665831368.68609,9.96388912201,0
1665831368.69839,9.97638893127,0
1665831368.71131,9.97083282471,0
1665831368.72364,9.96249961853,0
1665831368.73488,9.96527862549,0
1665831368.74709,9.97638893127,0
1665831368.76027,9.97361087799,0
1665831368.7719,9.96666622162,0
1665831368.7837,9.96249961853,0
1665831368.796,9.98055553436,0
1665831368.8093,9.98194408417,0
1665831368.82064,9.9694442749,0
1665831368.8329,9.95972251892,0
1665831368.84523,9.99305534363,0
1665831368.85839,9.98472213745,0
1665831368.86978,9.95833301544,0
1665831368.88233,9.97638893127,0
1665831368.89416,9.99583339691,0
1665831368.90624,9.98333358765,0
1665831368.9185,9.97916603088,0
1665831368.9312,10.0013885498,0
1665831368.94281,9.98888874054,0
1665831368.95598,9.98194503784,0
1665831368.96779,9.99027824402,0
1665831368.97949,10.009721756,0
1665831368.99166,9.99583339691,0
1665831369.00427,9.99722290039,0
1665831369.01601,10.0083332062,0
1665831369.02897,10.0180549622,0
1665831369.04044,10.0069446564,0
1665831369.05295,9.97916603088,0
1665831369.06516,9.98749923706,0
1665831369.07693,9.98749923706,0
1665831369.08931,9.96666717529,0
1665831369.10218,9.97500038147,0
1665831369.11396,9.97916603088,0
1665831369.12621,9.97777748108,0
1665831369.13852,9.96111106873,0
1665831369.15129,9.96527767181,0
1665831369.16301,9.98194408417,0
1665831369.17529,9.97083282471,0
1665831369.18823,9.96111106873,0
1665831369.20004,9.96666717529,0
1665831369.21278,9.98888874054,0
1665831369.22441,9.97638893127,0
1665831369.2374,9.96111106873,0
1665831369.24839,9.97638893127,0
1665831369.2606,9.98472213745,0
